href,model_id,full_name,year
/showmodel?model=153351,153351,Python-based toolkits for STEPS (Chen and De Schutter 2014),2014
/showmodel?model=243510,243510,QIF method to estimate synaptic conductances (Vich et al 2017),2017
/showmodel?model=117351,117351,Quantal neurotransmitter release kinetics with fixed and mobile Ca2+ buffers (Gilmanov et al. 2008),2008
/showmodel?model=183251,183251,Quantitative assessment of computational models for retinotopic map formation (Hjorth et al. 2015),2015
/showmodel?model=247696,247696,Quantitative model of sleep-wake dynamics (Phillips & Robinson 2007),2007
/showmodel?model=262138,262138,ROOTS: An Algorithm to Generate Biologically Realistic Cortical Axons (Bingham et al 2020),2020
/showmodel?model=127996,127996,Rapid desynchronization of an electrically coupled Golgi cell network (Vervaeke et al. 2010),2010
/showmodel?model=223891,223891,"Rat LGN Thalamocortical Neuron (Connelly et al 2015, 2016)",2015
/showmodel?model=117508,117508,Rat alpha7 nAChR desensitization is modulated by W55 (Gay et al. 2008),2008
/showmodel?model=53572,53572,Rat phrenic motor neuron (Amini et al 2004),2004
/showmodel?model=74298,74298,Rat subthalamic projection neuron (Gillies and Willshaw 2006),2006
/showmodel?model=142199,142199,Rate model of a cortical RS-FS-LTS network (Hayut et al. 2011),2011
/showmodel?model=258846,258846,Reaching movements with robust or stochastic optimal control models (Crevecoeur et al 2019),2019
/showmodel?model=183015,183015,Reaction-diffusion in the NEURON simulator (McDougal et al 2013),2013
/showmodel?model=266928,266928,Reaction-diffusion sims of Ca2+ signals in astrocytic branchlets at the nanoscale (Denizot et al 22),None
/showmodel?model=267063,267063,Realistic amplifier model (Oláh et al. 2021),2021
/showmodel?model=267550,267550,"Realistic barrel cortical column - Matlab (Huang et al., 2022)",2022
/showmodel?model=267551,267551,"Realistic barrel cortical column - NetPyNE (Huang et al., 2022)",2022
/showmodel?model=64216,64216,Reciprocal regulation of rod and cone synapse by NO (Kourennyi et al 2004),2004
/showmodel?model=146554,146554,"Reconstrucing sleep dynamics with data assimilation (Sedigh-Sarvestani et al., 2012)",2012
/showmodel?model=267048,267048,"Reconstructed neuron (cerebellar, hippocampal, striatal) sims using predicted diameters (Reed et al)",None
/showmodel?model=139883,139883,Reconstructing cerebellar granule layer evoked LFP using convolution (ReConv) (Diwakar et al. 2011),2011
/showmodel?model=84655,84655,Recording from rod bipolar axon terminals in situ (Oltedal et al 2007),2007
/showmodel?model=262356,262356,Recurrent amplification of grid-cell activity (D'Albis and Kempter 2020),2020
/showmodel?model=151443,151443,"Recurrent discharge in a reduced model of cat spinal motoneuron (Balbi et al, 2013)",2013
/showmodel?model=125125,125125,Reduced leech heart interneuron (Channell et al. 2009),2009
/showmodel?model=266901,266901,Reduced-morphology model of CA1 pyramidal cells optimized + validated w/ HippoUnit (Tomko et al '21),None
/showmodel?model=261078,261078,Reducing variability in motor cortex activity by GABA (Hoshino et al. 2019),2019
/showmodel?model=118020,118020,Reduction of nonlinear ODE systems possessing multiple scales (Clewley et al. 2005),2005
/showmodel?model=144489,144489,Reflected SDE Hodgkin-Huxley Model (Dangerfield et al. 2012),2012
/showmodel?model=147756,147756,"Region-specific atrophy in dendrites (Narayanan, Narayan, Chattarji, 2005)",2005
/showmodel?model=55273,55273,Regulation of KCNQ2/KCNQ3 current by G protein cycling (Suh et al 2004),2004
/showmodel?model=3511,3511,Regulation of a slow STG rhythm (Nadim et al 1998),1998
/showmodel?model=127507,127507,Regulation of firing frequency in a midbrain dopaminergic neuron model (Kuznetsova et al. 2010),2010
/showmodel?model=217882,217882,Regulation of motoneuron excitability by KCNQ/Kv7 modulators (Lombardo & Harrington 2016),2016
/showmodel?model=83547,83547,Regulation of the firing pattern in dopamine neurons (Komendantov et al 2004),2004
/showmodel?model=168957,168957,"Reichardt Model for Motion Detection in the Fly Visual System  (Tuthill et al, 2011)",2011
/showmodel?model=195890,195890,Reinforcement Learning with Forgetting: Linking Sustained Dopamine to Motivation (Kato Morita 2016),2016
/showmodel?model=144538,144538,Reinforcement learning of targeted movement (Chadderdon et al. 2012),2012
/showmodel?model=97860,97860,Rejuvenation model of dopamine neuron (Chan et al. 2007),2007
/showmodel?model=267710,267710,Relating anatomical and biophysical properties to motoneuron excitabilty (Moustafa et al. 2023),2023
/showmodel?model=141062,141062,Relative spike time coding and STDP-based orientation selectivity in V1 (Masquelier 2012),2012
/showmodel?model=150217,150217,"Reliability of Morris-Lecar neurons with added T, h, and AHP currents (Zeldenrust et al. 2013)",2013
/showmodel?model=154293,154293,Reliability of spike timing is a general property of spiking model neurons (Brette & Guigon 2003),2003
/showmodel?model=261435,261435,Repetitive Action Potential Firing (Knowlton et al. 2020),2020
/showmodel?model=223648,223648,Reproducibility and comparability of models for astrocyte Ca2+ excitability (Manninen et al 2017),2017
/showmodel?model=225818,225818,Reproducing infra-slow oscillations with dopaminergic modulation (Kobayashi et al 2017),2017
/showmodel?model=149162,149162,Rescue of plasticity by a computationally predicted protocol (Liu et al. 2013),2013
/showmodel?model=147539,147539,"Resonance properties through Chirp stimulus responses (Narayanan Johnston 2007, 2008)",2007
/showmodel?model=152788,152788,Resource competition in growing neurites (Hjorth et al 2014),2014
/showmodel?model=257608,257608,Respiratory central pattern generator (mammalian brainstem) (Rubin & Smith 2019),2019
/showmodel?model=259786,259786,Respiratory central pattern generator including Kolliker-Fuse nucleus (Wittman et al 2019),2019
/showmodel?model=125529,125529,Respiratory central pattern generator network in mammalian brainstem (Rubin et al. 2009),2009
/showmodel?model=229640,229640,"Respiratory control model with brainstem CPG and sensory feedback (Diekman, Thomas, and Wilson 2017)",2017
/showmodel?model=247647,247647,Respiratory pacemaker neurons (Butera et al 1999),1999
/showmodel?model=184410,184410,"Response of AMPA receptor kinetic model to glutamate release distance (Allam et al., 2015)",2015
/showmodel?model=126392,126392,Response properties of an integrate and fire model (Zhang and Carney 2005),2005
/showmodel?model=118631,118631,Response properties of neocort. neurons to temporally modulated noisy inputs (Koendgen et al. 2008),2008
/showmodel?model=244700,244700,Response to correlated synaptic input for HH/IF point neuron vs with dendrite (Górski et al 2018),2018
/showmodel?model=258235,258235,Resurgent Na+ current offers noise modulation in bursting neurons (Venugopal et al 2019),2019
/showmodel?model=267132,267132,"Resurgent sodium transient current in zebra finch RA (Zemel et al., 2021)",2021
/showmodel?model=3488,3488,Retinal Ganglion Cell: I-A (Benison et al 2001),2001
/showmodel?model=3457,3457,Retinal Ganglion Cell: I-CaN and I-CaL (Benison et al. 2001),2001
/showmodel?model=3491,3491,Retinal Ganglion Cell: I-K (Skaliora et al 1995),1995
/showmodel?model=3483,3483,"Retinal Ganglion Cell: I-Na,t (Benison et al 2001)",2001
/showmodel?model=3802,3802,"Retinal Photoreceptor: I Potassium (Beech, Barnes 1989)",1989
/showmodel?model=260653,260653,"Retinal ganglion cells responses and activity (Tsai et al 2012, Guo et al 2016)",2012
/showmodel?model=218015,218015,Reverberatory bursts propagation and synchronization in developing cultured NNs (Huang et al 2016),2016
/showmodel?model=117514,117514,Reverse-time correlation analysis for idealized orientation tuning dynamics (Kovacic et al. 2008),2008
/showmodel?model=150622,150622,Revised opponent-channel model of auditory space cortical representation (Briley & Summerfield 2013),2013
/showmodel?model=116837,116837,Reward modulated STDP (Legenstein et al. 2008),2008
/showmodel?model=144553,144553,"Rhesus Monkey Layer 3 Pyramidal Neurons:  V1 vs PFC (Amatrudo, Weaver et al. 2012)",2012
/showmodel?model=168858,168858,Rhesus Monkey Layer 3 Pyramidal Neurons: Young vs aged PFC (Coskren et al. 2015),2015
/showmodel?model=184497,184497,Rhesus Monkey Young and Aged L3 PFC Pyramidal Neurons (Rumbell et al. 2016),2016
/showmodel?model=50997,50997,Ribbon Synapse (Sikora et al 2005),2005
/showmodel?model=116806,116806,Robust Reservoir Generation by Correlation-Based Learning (Yamazaki & Tanaka 2008),2008
/showmodel?model=260596,260596,Robust and tunable bursting requires slow positive feedback (Franci et al 2018),2018
/showmodel?model=235138,235138,Robust modulation of integrate-and-fire models (Van Pottelbergh et al 2018),2018
/showmodel?model=229279,229279,Robust transmission in the inhibitory Purkinje Cell to Cerebellar Nuclei pathway (Abbasi et al 2017),2017
/showmodel?model=95870,95870,"Rod photoreceptor (Barnes and Hille 1989, Publio et al. 2006, Kourennyi and Liu et al. 2004)",1989
/showmodel?model=168314,168314,Role for short term plasticity and OLM cells in containing spread of excitation (Hummos et al 2014),2014
/showmodel?model=141063,141063,"Role of Ih in firing patterns of cold thermoreceptors (Orio et al., 2012)",2012
/showmodel?model=55748,55748,"Role of KCNQ1 and IKs in cardiac repolarization (Silva, Rudy 2005)",2005
/showmodel?model=58581,58581,"Role of KCNQ1 and IKs in cardiac repolarization (Silva, Rudy 2005) (XPP)",2005
/showmodel?model=83558,83558,Role of active dendrites in rhythmically-firing neurons (Goldberg et al 2006),2006
/showmodel?model=241240,241240,Role of afferent-hair cell connectivity in determining spike train regularity (Holmes et al 2017),2017
/showmodel?model=235320,235320,Role of the AIS in the control of spontaneous frequency of dopaminergic neurons (Meza et al 2017),2017
/showmodel?model=118014,118014,Roles of I(A) and morphology in AP prop. in CA1 pyramidal cell dendrites (Acker and White 2007),2007
/showmodel?model=149175,149175,"Roles of essential kinases in induction of late hippocampal LTP (Smolen et al., 2006)",2006
/showmodel?model=97972,97972,Roles of subthalamic nucleus and DBS in reinforcement conflict-based decision making (Frank 2006),2006
/showmodel?model=53559,53559,S cell network (Moss et al 2005),2005
/showmodel?model=264834,264834,SCN1A gain-of-function in early infantile encephalopathy (Berecki et al 2019),2019
/showmodel?model=237469,237469,SCZ-associated variant effects on L5 pyr cell NN activity and delta osc. (Maki-Marttunen et al 2018),2018
/showmodel?model=243447,243447,"SHOT-CA3, RO-CA1 Training, & Simulation CODE in models of hippocampal replay (Nicola & Clopath 2019)",2019
/showmodel?model=152200,152200,SN-MN neurons of Aplysia (Zhou et al. 2014),2014
/showmodel?model=144523,144523,STD-dependent and independent encoding of Input irregularity as spike rate (Luthman et al. 2011),2011
/showmodel?model=136717,136717,STDP allows fast rate-modulated coding with Poisson-like spike trains (Gilson et al. 2011),2011
/showmodel?model=244412,244412,STDP and BDNF in CA1 spines (Solinas et al. 2019),2019
/showmodel?model=87216,87216,STDP and NMDAR Subunits (Gerkin et al. 2007),2007
/showmodel?model=143083,143083,STDP and oscillations produce phase-locking (Muller et al. 2011),2011
/showmodel?model=108459,108459,STDP depends on dendritic synapse location (Letzkus et al. 2006),2006
/showmodel?model=119159,119159,STDP promotes synchrony of inhibitory networks in the presence of heterogeneity (Talathi et al 2008),2008
/showmodel?model=18501,18501,"Salamander retinal ganglian cells: morphology influences firing (Sheasby, Fohlmeister 1999)",1999
/showmodel?model=3673,3673,"Salamander retinal ganglion cell: ion channels (Fohlmeister, Miller 1997)",1997
/showmodel?model=267531,267531,Scaffold model of mouse CA1 hippocampus. (Gandolfi et al 2022),2022
/showmodel?model=76883,76883,Scaling self-organizing maps to model large cortical networks (Bednar et al 2004),2004
/showmodel?model=169457,169457,Schiz.-linked gene effects on intrinsic single-neuron excitability (Maki-Marttunen et al. 2016),2016
/showmodel?model=135898,135898,Selective control of cortical axonal spikes by a slowly inactivating K+ current (Shu et al. 2007),2007
/showmodel?model=87582,87582,Self-influencing synaptic plasticity (Tamosiunaite et al. 2007),2007
/showmodel?model=266800,266800,Self-organization of cortical areas in development and evolution of neocortex (Imam & Finlay 2021),2021
/showmodel?model=155157,155157,Self-organized olfactory pattern recognition (Kaplan & Lansner 2014),2014
/showmodel?model=153985,153985,Sensitivity of noisy neurons to coincident inputs (Rossant et al. 2011),2011
/showmodel?model=150245,150245,Sensorimotor cortex reinforcement learning of 2-joint virtual arm reaching (Neymotin et al. 2013),2013
/showmodel?model=137676,137676,Sensory feedback in an oscillatory interference model of place cell activity (Monaco et al.  2011),2011
/showmodel?model=239145,239145,Sensory-evoked responses of L5 pyramidal tract neurons (Egger et al 2020),2020
/showmodel?model=266774,266774,Sequence learning via biophysically realistic learning rules (Cone and Shouval 2021),2021
/showmodel?model=233396,233396,Sequential neuromodulation of Hebbian plasticity in reward-based navigation (Brzosko et al 2017),2017
/showmodel?model=33986,33986,Serotonergic modulation of Aplysia sensory neurons (Baxter et al 1999),1999
/showmodel?model=231427,231427,Shaping NMDA spikes by timed synaptic inhibition on L5PC (Doron et al. 2017),2017
/showmodel?model=140471,140471,"Shaping of action potentials by different types of BK channels (Jaffe et al., 2011)",2011
/showmodel?model=247191,247191,Sharpness of spike initiation in neurons explained by compartmentalization (Brette 2013),2013
/showmodel?model=238959,238959,"Short Term Depression, Presynaptic Inhib., Neuron Diversity Roles in Antennal Lobe (Wei & Lo 2020)",2020
/showmodel?model=128446,128446,Short term plasticity at the cerebellar granule cell (Nieus et al. 2006),2006
/showmodel?model=3264,3264,Short term plasticity of synapses onto V1 layer 2/3 pyramidal neuron  (Varela et al 1997),1997
/showmodel?model=260190,260190,Signal fidelity in the rostral nucleus of the solitary tract (Boxwell et al 2018),2018
/showmodel?model=29942,29942,Signal integration in LGN cells (Briska et al 2003),2003
/showmodel?model=19746,19746,Signal integration in a CA1 pyramidal cell (Graham 2001),2001
/showmodel?model=239744,239744,Signaling pathways In D1R containing striatal spiny projection neurons (Blackwell et al 2018),2018
/showmodel?model=190304,190304,Signaling pathways underlying LTP in hippocampal CA1 pyramidal cells (Jedrzejewska-Szmek et al 2017),2017
/showmodel?model=141272,141272,Simple and accurate Diffusion Approximation algor. for stochastic ion channels (Orio & Soudry 2012),2012
/showmodel?model=64266,64266,Simple model of barrel-specific segregation in cortex (Lu et al 2006),2006
/showmodel?model=152197,152197,"Simulated cortical color opponent receptive fields self-organize via STDP (Eguchi et al., 2014)",2014
/showmodel?model=64228,64228,Simulated light response in rod photoreceptors (Liu and Kourennyi 2004),2004
/showmodel?model=151483,151483,Simulating ion channel noise in an auditory brainstem neuron model (Schmerl & McDonnell 2013),2013
/showmodel?model=247694,247694,Simulation of calcium signaling in fine astrocytic processes (Denizot et al 2019),2019
/showmodel?model=125154,125154,Simulation studies on mechanisms of levetiracetam-mediated inhibition of IK(DR) (Huang et al. 2009),2009
/showmodel?model=79237,79237,Simulation study of Andersen-Tawil syndrome (Sung et al 2006),2006
/showmodel?model=117810,117810,Simulation system of spinal cord motor nuclei and assoc. nerves and muscles (Cisi and Kohn 2008),2008
/showmodel?model=267586,267586,"Simulations of Reaching Adaptation and Control (Crevecoeur et al., 2022)",2022
/showmodel?model=267293,267293,"Simulations of modulation of HCN channels in L5PCs (Mäki-Marttunen and Mäki-Marttunen, 2022)",2022
/showmodel?model=143671,143671,Simulations of motor unit discharge patterns (Powers et al. 2011),2011
/showmodel?model=143446,143446,Simulations of oscillations in piriform cortex (Wilson & Bower 1992),1992
/showmodel?model=156120,156120,Single E-I oscillating network with amplitude modulation (Avella Gonzalez et al. 2012),2012
/showmodel?model=266849,266849,Single Trial Sequence learning: a spiking neurons model based on hippocampus (Coppolino et al 2021),2021
/showmodel?model=169023,169023,Single cell model with variable ion concentrations and Na+/K+ ATPase (Krishnan et al. 2015),2015
/showmodel?model=150556,150556,Single compartment Dorsal Lateral Medium Spiny Neuron w/ NMDA and AMPA (Biddell and Johnson 2013),2013
/showmodel?model=258946,258946,Single compartment: nonlinear a5-GABAAR controls synaptic NMDAR activation (Schulz et al 2018),2018
/showmodel?model=237728,237728,Single excitatory axons form clustered synapses onto CA1 pyramidal cell dendrites (Bloss et al 2018),2018
/showmodel?model=267682,267682,"Single neuron models of four types of L1 mouse Interneurons: Canpy, NGFC, alpha7 and VIP cells",None
/showmodel?model=266609,266609,Single neuron properties shape chaos and signal transmission in random NNs (Muscinelli et al 2019),2019
/showmodel?model=136773,136773,Single neuron with dynamic ion concentrations (Cressman et al. 2009),2009
/showmodel?model=139266,139266,Single neuron with ion concentrations to model anoxic depolarization (Zandt et al. 2011),2011
/showmodel?model=265591,265591,Single-cell comprehensive biophysical model of SN pars compacta (Muddapu & Chakravarthy 2021),2021
/showmodel?model=9852,9852,Site of impulse initiation in a neuron (Moore et al 1983),1983
/showmodel?model=247698,247698,Sleep deprivation in the ascending arousal system (Phillips & Robinson 2008),2008
/showmodel?model=28189,28189,Sleep-wake transitions in corticothalamic system (Bazhenov et al 2002),2002
/showmodel?model=224998,224998,Sloppy morphological tuning in identified neurons of the crustacean STG (Otopalik et al 2017),2017
/showmodel?model=87581,87581,"Slow wave propagation in the guinea-pig gastric antrum (Hirst et al. 2006, Edwards and Hirst 2006)",2006
/showmodel?model=121259,121259,Small world networks of Type I and Type II Excitable Neurons (Bogaard et al. 2009),2009
/showmodel?model=232913,232913,"Smoothing of, and parameter estimation from, noisy biophysical recordings (Huys & Paninski 2009)",2009
/showmodel?model=87585,87585,Sodium channel mutations causing generalized epilepsy with febrile seizures + (Barela et al. 2006),2006
/showmodel?model=62673,62673,Sodium currents activate without a delay (Baranauskas and Martina 2006),2006
/showmodel?model=120692,120692,Sodium potassium ATPase pump (Chapman et al. 1983),1983
/showmodel?model=156162,156162,Software (called Optimizer) for fitting neuronal models (Friedrich et al. 2014),2014
/showmodel?model=121628,121628,Software for teaching neurophysiology of neuronal circuits (Grisham et al. 2008),2008
/showmodel?model=152625,152625,Software for teaching the Hodgkin-Huxley model (Hernandez & Zurek 2013) (SENB written in NEURON hoc),2013
/showmodel?model=263246,263246,Somatodendritic consistency check for temporal feature segmentation (Asabuki & Fukai 2020),2020
/showmodel?model=266871,266871,Sound-evoked activity in peripheral axons of type I spiral ganglion neurons (Budak et al. 2021),2021
/showmodel?model=110560,110560,Space clamp problems in neurons with voltage-gated conductances (Bar-Yehuda and Korngreen 2008),2008
/showmodel?model=235053,235053,"Sparse connectivity is required for decorrelation, pattern separation (Cayco-Gajic et al 2017)",2017
/showmodel?model=42020,42020,Sparsely connected networks of spiking neurons (Brunel 2000),2000
/showmodel?model=267142,267142,"Spatial constrains of GABAergic rheobase shift (Lombardi et al., 2021)",2021
/showmodel?model=264177,264177,Spatial coupling tunes NMDA receptor responses via Ca2+ diffusion (Iacobucci and Popescu 2019),2019
/showmodel?model=53451,53451,Spatial gridding and temporal accuracy in NEURON (Hines and Carnevale 2001),2001
/showmodel?model=190311,190311,"Spatial structure from diffusive synaptic plasticity (Sweeney and Clopath, 2016)",2016
/showmodel?model=127305,127305,Spatial summation of excitatory and inhibitory inputs in pyramidal neurons (Hao et al. 2010),2010
/showmodel?model=206328,206328,Spatially-varying glutamate diffusion coefficient at CA1 synaptic cleft space (Gupta et al. 2016),2016
/showmodel?model=223890,223890,Species-specific wiring for direction selectivity in the mammalian retina (Ding et al 2016),2016
/showmodel?model=231416,231416,Specific inhibition of dendritic plateau potential in striatal projection neurons (Du et al 2017),2017
/showmodel?model=127887,127887,Spectral method and high-order finite differences for nonlinear cable (Omurtag and Lytton 2010),2010
/showmodel?model=195856,195856,Speed/accuracy trade-off between the habitual and the goal-directed processes (Kermati et al. 2011),2011
/showmodel?model=8210,8210,Spike Initiation in Neocortical Pyramidal Neurons (Mainen et al 1995),1995
/showmodel?model=117966,117966,"Spike Response Model simulator (Jolivet et al. 2004, 2006, 2008)",2004
/showmodel?model=256140,256140,Spike burst-pause dynamics of Purkinje cells regulate sensorimotor adaptation (Luque et al 2019),2019
/showmodel?model=137845,137845,"Spike exchange methods for a Blue Gene/P supercomputer (Hines et al., 2011)",2011
/showmodel?model=62284,62284,Spike frequency adaptation in spinal sensory neurones (Melnick et al 2004),2004
/showmodel?model=116945,116945,Spike frequency adaptation in the LGMD (Peron and Gabbiani 2009),2009
/showmodel?model=42322,42322,"Spike propagation and bouton activation in terminal arborizations (Luscher, Shiner 1990)",1990
/showmodel?model=125385,125385,Spike propagation in dendrites with stochastic ion channels (Diba et al. 2006),2006
/showmodel?model=143442,143442,Spike repolarization in axon collaterals (Foust et al. 2011),2011
/showmodel?model=49305,49305,Spike timing detection in different forms of LTD (Doi et al 2005),2005
/showmodel?model=112836,112836,Spike trains in Hodgkin–Huxley model and ISIs of acupuncture manipulations (Wang et al. 2008),2008
/showmodel?model=126465,126465,Spike-Timing-Based Computation in Sound Localization (Goodman and Brette 2010),2010
/showmodel?model=234241,234241,Spike-timing dependent inhibitory plasticity for gating bAPs (Wilmes et al 2017),2017
/showmodel?model=206398,206398,Spikelet generation and AP initiation in a L5 neocortical pyr neuron (Michalikova et al. 2017) Fig 1,2017
/showmodel?model=206400,206400,Spikelet generation and AP initiation in a simplified pyr neuron (Michalikova et al. 2017) Fig 3,2017
/showmodel?model=112922,112922,"Spikes,synchrony,and attentive learning by laminar thalamocort. circuits (Grossberg & Versace 2007)",2007
/showmodel?model=148035,148035,"Spiking GridPlaceMap model (Pilly & Grossberg, PLoS One, 2013)",2013
/showmodel?model=83559,83559,Spiking neuron model of the basal ganglia (Humphries et al 2006),2006
/showmodel?model=267056,267056,Spinal Dorsal Horn Network Model (Medlock et al 2022),2022
/showmodel?model=3805,3805,"Spinal Motor Neuron (Dodge, Cooley 1973)",1973
/showmodel?model=3810,3810,Spinal Motor Neuron (McIntyre et al 2002),2002
/showmodel?model=3493,3493,"Spinal Motor Neuron: Na, K_A, and K_DR currents (Safronov, Vogel 1995)",1995
/showmodel?model=234101,234101,Spinal circuits controlling limb coordination and gaits in quadrupeds (Danner et al 2017),2017
/showmodel?model=267176,267176,Spinal motoneuron recruitment regulated by ionic channels during fictive locomotion (Zhang & Dai 20),None
/showmodel?model=18502,18502,"Spine fusion and branching affects synaptic response (Rusakov et al 1996, 1997)",1996
/showmodel?model=154732,154732,Spine head calcium in a CA1 pyramidal cell model (Graham et al. 2014),2014
/showmodel?model=116769,116769,Spine neck plasticity controls postsynaptic calcium signals (Grunditz et al. 2008),2008
/showmodel?model=267552,267552,Spiny Projection Neuron Ca2+ based plasticity is robust to in vivo spike train (Dorman&Blackwell),None
/showmodel?model=39949,39949,Spiny neuron model with dopamine-induced bistability (Gruber et al 2003),2003
/showmodel?model=112547,112547,Spontaneous calcium oscillations in astrocytes (Lavrentovich and Hemkin 2008),2008
/showmodel?model=223273,223273,Spontaneous calcium oscillations in single astrocytes (Riera et al. 2011) (Manninen et al 2017),2011
/showmodel?model=50391,50391,"Spontaneous firing caused by stochastic channel gating (Chow, White 1996)",1996
/showmodel?model=150440,150440,Spontaneous weakly correlated excitation and inhibition (Tan et al. 2013),2013
/showmodel?model=267259,267259,Spreading Depolarization in Brain Slices (Kelley et al. 2022),2022
/showmodel?model=167715,167715,Spreading depression model for FHM3 with Nav1.1 mutation (Dahlem et al. 2014),2014
/showmodel?model=84649,84649,"Squid axon (Hodgkin, Huxley 1952) (LabAXON)",1952
/showmodel?model=5426,5426,"Squid axon (Hodgkin, Huxley 1952) (NEURON)",1952
/showmodel?model=87450,87450,"Squid axon (Hodgkin, Huxley 1952) (SBML, XPP, other)",1952
/showmodel?model=42044,42044,"Squid axon (Hodgkin, Huxley 1952) (SNNAP)",1952
/showmodel?model=152897,152897,"Squid axon (Hodgkin, Huxley 1952) used in (Chen et al 2010) (R language)",1952
/showmodel?model=153030,153030,Squid axon: Bifurcation analysis of mode-locking (Lee & Kim 2006) (Gangal & Dar 2014),2006
/showmodel?model=113426,113426,Stability of complex spike timing-dependent plasticity in cerebellar learning (Roberts 2007),2007
/showmodel?model=153988,153988,Stable propagation of synchronous spiking in cortical neural networks (Diesmann et al 1999),1999
/showmodel?model=144526,144526,"State and location dependence of action potential metabolic cost (Hallermann et al., 2012)",2012
/showmodel?model=149174,149174,State dependent drug binding to sodium channels in the dentate gyrus (Thomas & Petrou 2013),2013
/showmodel?model=237685,237685,State-dependent rhythmogenesis in a half-center locomotor CPG (Ausborn et al 2017),2017
/showmodel?model=232096,232096,Statistical Long-term Synaptic Plasticity (statLTSP) (Costa et al 2017),2017
/showmodel?model=151692,151692,Statistics of symmetry measure for networks of neurons (Esposito et al. 2014),2014
/showmodel?model=155602,155602,Status epilepticus alters dentate basket cell tonic inhibition (Yu J et al 2013),2013
/showmodel?model=64259,64259,"Steady-state Vm distribution of neurons subject to synaptic noise (Rudolph, Destexhe 2005)",2005
/showmodel?model=247179,247179,Stimulated and physiologically induced APs: frequency and fiber diameter (Sadashivaiah et al 2018),2018
/showmodel?model=138273,138273,Stochastic 3D model of neonatal rat spinal motoneuron (Ostroumov 2007),2007
/showmodel?model=266551,266551,"Stochastic Hodgkin-Huxley Model: 14x28D Langevin Simulation (Pu and Thomas, 2020).",2020
/showmodel?model=64195,64195,Stochastic Ih and Na-channels in pyramidal neuron dendrites (Kole et al 2006),2006
/showmodel?model=35781,35781,Stochastic LTP/LTD conditioning of a synapse (Migliore and Lansky 1999),1999
/showmodel?model=195206,195206,Stochastic and periodic inputs tune ongoing oscillations (Hutt et al. 2016),2016
/showmodel?model=118894,118894,Stochastic automata network Markov model descriptors of coupled Ca2+ channels (Nguyen et al. 2005),2005
/showmodel?model=150635,150635,Stochastic calcium mechanisms cause dendritic calcium spike variability (Anwar et al. 2013),2013
/showmodel?model=128043,128043,Stochastic ion channels and neuronal morphology (Cannon et al. 2010),2010
/showmodel?model=237594,237594,Stochastic layer V pyramidal neuron: interpulse interval coding and noise (Singh & Levy 2017),2017
/showmodel?model=267566,267566,"Stochastic model for pituitary corticotrophs (Duncan et al., 2022)",2022
/showmodel?model=151686,151686,Stochastic model of the olfactory cilium transduction and adaptation (Antunes et al 2014),2014
/showmodel?model=138950,138950,"Stochastic versions of the Hodgkin-Huxley equations (Goldwyn, Shea-Brown 2011)",2011
/showmodel?model=144499,144499,"Stochastic versions of the Hodgkin-Huxley equations (Goldwyn, Shea-Brown 2011) (pylab)",2011
/showmodel?model=267691,267691,Stoney vs Histed: Quantifying spatial effects of intracortical microstims (Kumaravelu et al 2022),2022
/showmodel?model=147461,147461,Storing serial order in intrinsic excitability: a working memory model (Conde-Sousa & Aguiar 2013),2013
/showmodel?model=153740,153740,Strategy for kinase transport by microtubules to nerve terminals (Koon et al. 2014),2014
/showmodel?model=237653,237653,"Striatal D1R medium spiny neuron, including a subcellular DA cascade (Lindroos et al 2018)",2018
/showmodel?model=261461,261461,Striatal FSI and SPN oscillation model (Chartove et al. 2020),2020
/showmodel?model=128874,128874,"Striatal GABAergic microcircuit, dopamine-modulated cell assemblies (Humphries et al. 2009)",2009
/showmodel?model=137502,137502,"Striatal GABAergic microcircuit, spatial scales of dynamics (Humphries et al, 2010)",2010
/showmodel?model=169984,169984,Striatal NN model of MSNs and FSIs investigated effects of dopamine depletion (Damodaran et al 2015),2015
/showmodel?model=150621,150621,"Striatal Output Neuron (Mahon, Deniau, Charpier, Delord 2000)",2000
/showmodel?model=189153,189153,Striatal Spiny Projection Neuron (SPN) plasticity rule (Jedrzejewska-Szmek et al 2016),2016
/showmodel?model=245411,245411,"Striatal Spiny Projection Neuron, inhibition enhances spatial specificity (Dorman et al 2018)",2018
/showmodel?model=153573,153573,"Striatal dopamine ramping: an explanation by reinforcement learning with decay (Morita & Kato, 2014)",2014
/showmodel?model=266807,266807,"Striatum D1 Striosome and Matrix Upstates (Prager et al., 2020)",2020
/showmodel?model=147117,147117,Structure-dynamics relationships in bursting neuronal networks revealed (Mäki-Marttunen et al. 2013),2013
/showmodel?model=98902,98902,Studies of stimulus parameters for seizure disruption using NN simulations (Anderson et al. 2007),2007
/showmodel?model=97850,97850,Study of augmented Rubin and Terman 2004 deep brain stim. model in Parkinsons (Pascual et al. 2006),2006
/showmodel?model=206365,206365,Subiculum network model with dynamic chloride/potassium homeostasis (Buchin et al 2016),2016
/showmodel?model=121253,121253,Submyelin Potassium accumulation in Subthalamic neuron (STN) axons (Bellinger et al. 2008),2008
/showmodel?model=83523,83523,Subthreshold inact. of K channels modulates APs in bitufted interneurons (Korngreen et al 2005),2005
/showmodel?model=139657,139657,Superior paraolivary nucleus neuron (Kopp-Scheinpflug et al. 2011),2011
